customer_id,login_timestamp,device,ip_country
1d52ec1a-6b20-4e03-9044-19b0bab1ea0d,2026-07-17 19:10:37,Safari/iOS,US
1d52ec1a-6b20-4e03-9044-19b0bab1ea0d,2026-08-05 01:53:37,Safari/iOS,BR
7b4d57a7-1d5b-4a80-b11f-a2abf2606aa1,2026-08-04 14:34:37,Safari/Mac,UK
7b4d57a7-1d5b-4a80-b11f-a2abf2606aa1,2026-08-06 03:50:37,Firefox/Linux,UK
7b4d57a7-1d5b-4a80-b11f-a2abf2606aa1,2026-07-02 08:52:37,Safari/iOS,DE
44051812-c502-49f8-be5a-9c63619d504d,2026-05-26 00:53:37,Safari/iOS,US
44051812-c502-49f8-be5a-9c63619d504d,2026-07-10 12:25:37,Firefox/Linux,UK
44051812-c502-49f8-be5a-9c63619d504d,2026-06-20 00:24:37,Safari/iOS,US
d0751661-3bad-42af-9088-3b74f41e9d8a,2026-07-31 04:39:37,Chrome/Android,IN
98b64fcb-ab11-4bbb-8e4c-edfb9e02beb1,2026-08-11 00:24:37,Firefox/Linux,DE
5ba727ac-1203-4add-8f0c-5469f8f040b3,2026-06-03 21:28:37,Safari/iOS,CA
5ba727ac-1203-4add-8f0c-5469f8f040b3,2026-08-03 06:22:37,Chrome/Android,BR
8e8639af-fccc-4acc-8e61-b75d447327e9,2026-06-23 03:20:37,Chrome/Android,DE
2e5c1842-a6fa-4c6c-bfe5-5b2a89c8aed8,2026-06-17 08:32:37,Chrome/Windows,DE
fa2b1b1a-40d8-4919-a58d-9bf14181c68e,2026-07-11 11:41:37,Chrome/Windows,UK
429a215a-ddc4-482a-b109-294a090046c1,2026-06-03 05:14:37,Safari/iOS,IN
429a215a-ddc4-482a-b109-294a090046c1,2026-07-12 04:26:37,Chrome/Android,UK
e13e7d7f-6712-4182-8906-e51b99a0f5c3,2026-06-23 13:12:37,Safari/Mac,DE
e13e7d7f-6712-4182-8906-e51b99a0f5c3,2026-06-11 17:36:37,Safari/Mac,IN
e13e7d7f-6712-4182-8906-e51b99a0f5c3,2026-05-17 05:04:37,Chrome/Android,BR
4360bf44-7eab-437f-bb0b-2f6878cdd302,2026-05-27 22:15:37,Safari/Mac,IN
4360bf44-7eab-437f-bb0b-2f6878cdd302,2026-05-25 17:36:37,Safari/Mac,US
4360bf44-7eab-437f-bb0b-2f6878cdd302,2026-05-16 17:44:37,Firefox/Linux,DE
d62a10db-1ae3-4111-88b9-327ea2b68f79,2026-08-07 12:04:37,Firefox/Linux,UK
d62a10db-1ae3-4111-88b9-327ea2b68f79,2026-07-03 09:25:37,Chrome/Windows,CA
d62a10db-1ae3-4111-88b9-327ea2b68f79,2026-07-20 02:29:37,Safari/Mac,CA
7656b46d-839a-446c-8545-996ad94a3368,2026-06-08 00:37:37,Chrome/Windows,CA
7656b46d-839a-446c-8545-996ad94a3368,2026-07-03 07:35:37,Chrome/Android,UK
d167ccc1-c479-44e2-a61e-50a1e023330e,2026-07-05 22:24:37,Safari/iOS,CA
d167ccc1-c479-44e2-a61e-50a1e023330e,2026-05-23 04:50:37,Chrome/Android,UK
d167ccc1-c479-44e2-a61e-50a1e023330e,2026-08-07 22:06:37,Chrome/Android,IN
1d06867a-4cbe-436e-bdb3-73ca27ae6fe3,2026-07-10 21:27:37,Chrome/Windows,UK
1d06867a-4cbe-436e-bdb3-73ca27ae6fe3,2026-07-05 06:32:37,Firefox/Linux,CA
1d06867a-4cbe-436e-bdb3-73ca27ae6fe3,2026-07-13 11:06:37,Chrome/Windows,IN
a3c2d987-8317-4b71-85cf-ffcf695667eb,2026-06-17 03:01:37,Chrome/Android,UK
0eee4e2b-2429-44a2-8936-bf954b4d031a,2026-08-05 16:30:37,Safari/Mac,BR
0eee4e2b-2429-44a2-8936-bf954b4d031a,2026-07-12 15:18:37,Firefox/Linux,DE
0eee4e2b-2429-44a2-8936-bf954b4d031a,2026-06-16 12:06:37,Firefox/Linux,DE
9ad9c1d0-7374-47f8-9280-3130cc7b32bb,2026-08-05 15:11:37,Chrome/Windows,UK
9ad9c1d0-7374-47f8-9280-3130cc7b32bb,2026-05-16 06:47:37,Chrome/Android,UK
5f045765-69ad-40e7-9fd3-28afe2c6cf4e,2026-07-30 20:05:37,Safari/iOS,CA
5f045765-69ad-40e7-9fd3-28afe2c6cf4e,2026-05-25 02:32:37,Firefox/Linux,US
d4b5096b-14ba-4028-8d30-162c71f7dffb,2026-06-17 18:50:37,Chrome/Android,CA
d4b5096b-14ba-4028-8d30-162c71f7dffb,2026-06-07 10:05:37,Safari/iOS,BR
fecd0a4b-6570-4f50-a86a-e399376c4219,2026-06-17 12:17:37,Safari/Mac,IN
36f95465-6306-46ae-b279-2b71113b1934,2026-08-05 10:57:37,Firefox/Linux,DE
4c9c9344-e43c-469c-880d-1fa965bd48cb,2026-06-03 04:00:37,Safari/Mac,BR
fd1f9e8a-a263-42c4-8f96-835e30e0dd73,2026-07-11 08:39:37,Chrome/Android,DE
fd1f9e8a-a263-42c4-8f96-835e30e0dd73,2026-06-20 07:37:37,Chrome/Android,UK
1148cd8b-4dee-4dae-8efd-7e1f0d519360,2026-05-15 11:18:37,Safari/iOS,UK
b24854f9-cba8-4ffc-a9e9-12647c0b2090,2026-08-10 17:05:37,Safari/iOS,UK
dcfb665c-841b-4134-8293-2772b5b45fb0,2026-05-14 00:41:37,Safari/Mac,BR
dcfb665c-841b-4134-8293-2772b5b45fb0,2026-05-31 02:28:37,Chrome/Windows,BR
de6317d1-37a4-4d8c-85f2-ae9f197bd82c,2026-07-20 12:07:37,Safari/Mac,BR
de6317d1-37a4-4d8c-85f2-ae9f197bd82c,2026-06-12 20:56:37,Safari/Mac,US
de6317d1-37a4-4d8c-85f2-ae9f197bd82c,2026-05-15 00:49:37,Chrome/Android,IN
367d78e0-015a-4c33-9c86-c2c6cfc5408f,2026-08-06 07:52:37,Chrome/Android,DE
7f4ab3b9-c0ed-4994-9a99-9f1a3fcdc288,2026-07-27 11:30:37,Safari/iOS,US
b2cb5008-ca25-47d1-badf-8f236e31d1af,2026-06-30 19:20:37,Firefox/Linux,DE
df5805bd-b53e-45d5-ad2e-3d4c52b2dea0,2026-07-20 16:45:37,Chrome/Windows,US
df5805bd-b53e-45d5-ad2e-3d4c52b2dea0,2026-06-12 18:44:37,Chrome/Android,CA
4170c9d8-86f3-4522-95b0-2e5aac756ae9,2026-07-28 13:18:37,Safari/iOS,IN
4170c9d8-86f3-4522-95b0-2e5aac756ae9,2026-07-17 16:29:37,Chrome/Windows,DE
54f61f27-9c62-41a0-8bca-3f1cf65969e9,2026-05-22 13:50:37,Chrome/Android,CA
54f61f27-9c62-41a0-8bca-3f1cf65969e9,2026-07-11 07:41:37,Chrome/Windows,US
8ee4b203-00ee-4018-940c-04f5b81d54df,2026-07-24 00:26:37,Safari/Mac,CA
8ee4b203-00ee-4018-940c-04f5b81d54df,2026-06-04 12:39:37,Chrome/Windows,CA
8ee4b203-00ee-4018-940c-04f5b81d54df,2026-07-02 10:10:37,Chrome/Android,IN
0b7cede2-b412-4ac7-8f21-01b27ae2cdd9,2026-05-20 22:29:37,Safari/Mac,DE
85ba2008-ade5-4d0e-8f94-e38f06479f9b,2026-06-01 21:56:37,Chrome/Android,UK
86172569-9107-4abb-90b7-5a22d94f91d9,2026-08-05 03:18:37,Safari/iOS,IN
86172569-9107-4abb-90b7-5a22d94f91d9,2026-07-22 00:11:37,Firefox/Linux,CA
86172569-9107-4abb-90b7-5a22d94f91d9,2026-08-01 05:05:37,Safari/Mac,UK
fcf76ccc-2c92-4449-9f29-0a62528d82be,2026-06-15 13:24:37,Chrome/Windows,US
204b2736-4e6c-47b2-b8e9-d90fc4f1f6d4,2026-06-11 03:36:37,Chrome/Android,US
204b2736-4e6c-47b2-b8e9-d90fc4f1f6d4,2026-08-06 13:55:37,Firefox/Linux,IN
204b2736-4e6c-47b2-b8e9-d90fc4f1f6d4,2026-07-24 00:45:37,Chrome/Windows,BR
7e307aae-8046-4514-a182-50ca4ea696c5,2026-06-29 07:21:37,Chrome/Windows,CA
7e307aae-8046-4514-a182-50ca4ea696c5,2026-07-19 10:39:37,Safari/iOS,DE
7e307aae-8046-4514-a182-50ca4ea696c5,2026-08-10 18:58:37,Firefox/Linux,CA
ff8c6fe5-278b-4f15-8dea-50545e3c3c39,2026-05-31 03:19:37,Chrome/Windows,BR
ff8c6fe5-278b-4f15-8dea-50545e3c3c39,2026-06-30 17:20:37,Safari/iOS,BR
4ca2e81b-1151-4321-afec-cf037cd4614d,2026-06-20 14:10:37,Chrome/Windows,US
0214ab85-681c-4f7d-af0d-c9aa66760379,2026-05-25 12:30:37,Firefox/Linux,BR
0214ab85-681c-4f7d-af0d-c9aa66760379,2026-06-18 22:19:37,Safari/Mac,DE
48b52f15-ea24-45d4-9ca7-01b6f1c87d89,2026-06-04 13:48:37,Safari/Mac,UK
48b52f15-ea24-45d4-9ca7-01b6f1c87d89,2026-05-16 10:21:37,Chrome/Windows,UK
3bb8ca52-7c9e-4c45-9b8d-5531daed289e,2026-05-31 15:23:37,Chrome/Android,BR
3bb8ca52-7c9e-4c45-9b8d-5531daed289e,2026-07-11 15:21:37,Safari/iOS,DE
832b2b52-6547-4a21-8ba1-5938836896c2,2026-07-19 03:14:37,Chrome/Windows,UK
500c85a7-86d8-4eba-9025-43f086315413,2026-05-20 06:37:37,Firefox/Linux,CA
500c85a7-86d8-4eba-9025-43f086315413,2026-07-09 11:18:37,Safari/Mac,BR
a7be8913-abe2-421b-ab59-c10350b3c9ce,2026-07-13 16:13:37,Chrome/Windows,CA
a7be8913-abe2-421b-ab59-c10350b3c9ce,2026-06-06 15:13:37,Chrome/Windows,IN
a7be8913-abe2-421b-ab59-c10350b3c9ce,2026-05-17 06:58:37,Safari/iOS,UK
c122e05e-2760-4e0b-a42a-0e11f68e9c45,2026-05-15 21:15:37,Safari/Mac,UK
c122e05e-2760-4e0b-a42a-0e11f68e9c45,2026-05-30 18:00:37,Chrome/Windows,UK
c122e05e-2760-4e0b-a42a-0e11f68e9c45,2026-06-24 14:46:37,Safari/iOS,UK
99698678-9b95-4150-b797-beb3d168f033,2026-08-06 09:05:37,Firefox/Linux,UK
99698678-9b95-4150-b797-beb3d168f033,2026-06-14 00:42:37,Safari/Mac,IN
e96a63db-ca8f-4bd1-b425-e648b2b8c1ac,2026-05-31 05:51:37,Chrome/Android,UK
1382dd85-2857-49f4-93ea-2c8c19788d97,2026-06-28 10:06:37,Chrome/Windows,DE
1382dd85-2857-49f4-93ea-2c8c19788d97,2026-07-27 02:26:37,Firefox/Linux,CA
89f00b73-80a6-4d69-bb40-808d1f740cad,2026-06-10 07:57:37,Firefox/Linux,DE
89f00b73-80a6-4d69-bb40-808d1f740cad,2026-07-29 22:14:37,Chrome/Android,BR
55060136-af1c-4f75-9d76-6cc09e776c1a,2026-07-09 22:37:37,Safari/iOS,US
b124eb5f-98a0-4a73-a6c7-3236c6e05dcf,2026-07-28 09:18:37,Chrome/Windows,US
b124eb5f-98a0-4a73-a6c7-3236c6e05dcf,2026-07-09 04:40:37,Firefox/Linux,DE
b124eb5f-98a0-4a73-a6c7-3236c6e05dcf,2026-05-15 12:25:37,Safari/Mac,BR
3e3a8fa9-1348-4570-9953-8d597c117a86,2026-06-03 11:01:37,Chrome/Android,IN
3e3a8fa9-1348-4570-9953-8d597c117a86,2026-08-10 09:28:37,Safari/Mac,IN
df6e3b15-c777-4cbc-a640-12e0bb99d972,2026-08-07 08:45:37,Safari/Mac,BR
df6e3b15-c777-4cbc-a640-12e0bb99d972,2026-05-20 12:11:37,Safari/iOS,IN
df6e3b15-c777-4cbc-a640-12e0bb99d972,2026-07-21 10:55:37,Safari/iOS,IN
ca3c77fc-e252-4ea9-86b1-ef77b0a903ee,2026-05-24 17:45:37,Chrome/Android,DE
b6eda50f-ea49-4699-805e-aaf515486bc6,2026-07-03 05:12:37,Firefox/Linux,US
8b872c28-feb1-469e-a4ff-98f567b286ac,2026-07-20 22:03:37,Safari/iOS,DE
819b5f88-ca09-41f9-8312-10d2fc735962,2026-06-22 22:29:37,Chrome/Windows,DE
819b5f88-ca09-41f9-8312-10d2fc735962,2026-05-28 18:28:37,Safari/Mac,US
819b5f88-ca09-41f9-8312-10d2fc735962,2026-07-10 18:53:37,Firefox/Linux,US
6469324d-e210-4093-a457-030afe16135a,2026-05-18 05:32:37,Safari/iOS,DE
ac53d453-659d-4761-8a73-8fea7075e7c4,2026-06-26 15:13:37,Firefox/Linux,BR
ac53d453-659d-4761-8a73-8fea7075e7c4,2026-07-24 11:47:37,Firefox/Linux,US
7f879793-f1ee-448d-9e8f-c8367c11450c,2026-06-17 13:13:37,Chrome/Windows,DE
d5fc6b5b-4775-447a-b49b-721d107c2581,2026-07-12 05:06:37,Chrome/Windows,DE
d5fc6b5b-4775-447a-b49b-721d107c2581,2026-06-28 10:26:37,Firefox/Linux,CA
02e1e4b2-45f4-48d0-862b-518263a4f27f,2026-06-27 16:04:37,Safari/iOS,DE
52c4ada2-1767-4de0-b3f4-4e091202f9ea,2026-05-17 22:53:37,Safari/iOS,BR
52c4ada2-1767-4de0-b3f4-4e091202f9ea,2026-06-25 01:58:37,Safari/Mac,DE
95bf7f0d-0cf4-4b2d-a68d-dc59760ce447,2026-07-25 03:49:37,Safari/iOS,IN
fa0833c0-cb3c-4d4a-b708-bfbe9ccc51b4,2026-06-21 15:00:37,Chrome/Android,UK
fa0833c0-cb3c-4d4a-b708-bfbe9ccc51b4,2026-05-28 07:40:37,Chrome/Android,CA
fa0833c0-cb3c-4d4a-b708-bfbe9ccc51b4,2026-07-03 01:03:37,Firefox/Linux,BR
c005de62-773d-49c6-9381-82420e015505,2026-08-02 03:12:37,Chrome/Windows,BR
c005de62-773d-49c6-9381-82420e015505,2026-07-20 00:12:37,Chrome/Android,IN
b00461b7-cae5-4eee-8431-270057024493,2026-05-14 20:03:37,Chrome/Windows,IN
b00461b7-cae5-4eee-8431-270057024493,2026-07-02 04:32:37,Chrome/Android,BR
b4c2904b-e80c-40e8-a3cf-9b03d2f00e4a,2026-05-23 01:34:37,Chrome/Windows,UK
ef96e574-d80d-4c17-b38b-3c5f72b9e5c6,2026-06-15 02:52:37,Firefox/Linux,DE
ef96e574-d80d-4c17-b38b-3c5f72b9e5c6,2026-06-07 13:43:37,Safari/Mac,UK
ef96e574-d80d-4c17-b38b-3c5f72b9e5c6,2026-08-04 05:11:37,Chrome/Windows,US
0ab745b1-c477-4a6c-a43f-040c3f0e2bc6,2026-07-25 09:37:37,Chrome/Android,BR
0ab745b1-c477-4a6c-a43f-040c3f0e2bc6,2026-05-21 09:09:37,Chrome/Android,US
8cc545e2-26ef-4d69-a652-53397e23189d,2026-06-30 22:54:37,Chrome/Windows,CA
545a2b58-507b-4895-9058-ab77bbdbe67a,2026-06-20 14:06:37,Chrome/Android,UK
545a2b58-507b-4895-9058-ab77bbdbe67a,2026-08-03 19:59:37,Chrome/Windows,US
545a2b58-507b-4895-9058-ab77bbdbe67a,2026-05-22 14:28:37,Safari/iOS,BR
a8159099-fe07-4b66-a980-db126a5906f3,2026-07-09 18:54:37,Chrome/Windows,US
a8159099-fe07-4b66-a980-db126a5906f3,2026-07-01 15:08:37,Chrome/Android,US
a8159099-fe07-4b66-a980-db126a5906f3,2026-06-18 14:04:37,Chrome/Android,UK
b07a3760-1e8b-4df6-8121-f361497b9610,2026-07-16 05:16:37,Chrome/Windows,DE
80f2a438-189b-4e9a-9f00-5c4e688acc57,2026-06-17 22:15:37,Firefox/Linux,BR
80f2a438-189b-4e9a-9f00-5c4e688acc57,2026-07-22 12:11:37,Firefox/Linux,DE
93ef13dd-94a8-4a30-83f6-2560a0bbd895,2026-05-24 00:57:37,Safari/iOS,US
1e620e08-a235-40f4-8243-eb1033cb53bf,2026-05-19 16:04:37,Safari/iOS,BR
1e620e08-a235-40f4-8243-eb1033cb53bf,2026-07-06 22:16:37,Firefox/Linux,DE
c88d1d7f-8316-4eae-82db-de764fca8d6f,2026-07-10 09:14:37,Safari/iOS,US
22a53db1-bcbe-4265-a0e0-de8b2be68249,2026-07-22 13:35:37,Safari/iOS,US
22a53db1-bcbe-4265-a0e0-de8b2be68249,2026-08-07 14:41:37,Chrome/Windows,US
12d9c69d-5244-44bb-8ecb-87fa26c3f743,2026-06-01 04:33:37,Firefox/Linux,DE
3d4ea4c5-4ee2-4a9e-ab53-7dab63f8cc87,2026-07-19 09:55:37,Safari/Mac,BR
695477b1-bbc1-427c-adc2-0409e679ffaf,2026-05-13 02:21:37,Safari/iOS,UK
695477b1-bbc1-427c-adc2-0409e679ffaf,2026-05-21 21:52:37,Safari/iOS,IN
2bcf2c79-fb74-4813-818e-693b3a8594cb,2026-07-01 09:43:37,Chrome/Windows,US
7ba156a9-0478-4c8c-8a72-25d96f329d16,2026-05-16 22:46:37,Safari/Mac,BR
7ba156a9-0478-4c8c-8a72-25d96f329d16,2026-06-23 19:51:37,Safari/iOS,CA
7ba156a9-0478-4c8c-8a72-25d96f329d16,2026-05-23 02:48:37,Chrome/Android,US
25bea0d8-834c-4b6c-8fb8-f6b66d2e441a,2026-05-12 20:34:37,Safari/Mac,DE
25bea0d8-834c-4b6c-8fb8-f6b66d2e441a,2026-07-15 23:01:37,Safari/iOS,CA
124e345e-9406-4347-8e3e-27f352a4af95,2026-07-03 18:36:37,Firefox/Linux,UK
124e345e-9406-4347-8e3e-27f352a4af95,2026-06-11 01:01:37,Safari/Mac,DE
